review_id,product_name,product_category,review_text,rating,sentiment_label,reviewer_name,review_date,platform,verified_purchase,helpful_votes
445c9f03-fd6,Havells Vitonica 500W,mixer_grinders,Overheats after 5 minutes of use. Plastic quality is very poor. The safety feature cuts off motor too frequently.,3,negative,Harsh L.,2024-04-04,Croma,False,0
b59a78a3-b47,Havells Carnival,fans,Design is superb but the energy efficiency could be better. Has both pros and cons. Okay for the price range.,2,mixed,Kamini F.,2024-04-04,Croma,False,5
e13a2258-c8e,Havells Glow LED 12W,lighting,Bright and energy efficient LED. Sturdy construction. Been using for 1 month with no issues.,5,positive,Rekha J.,2024-04-04,Havells.com,False,15
cf0f58db-b14,Havells Studio AP-22,air_purifiers,Purification is okay but weak airflow. Overall a decent product. Good for smaller rooms only.,5,mixed,Tushar V.,2024-04-04,Havells.com,True,0
ddcf8a15-1b2,Havells Pacer,fans,Using this Havells Pacer for 1 month now. Very satisfied with the performance. The packaging was excellent. The BLDC motor saves a lot on electricity.,5,positive,Nitin K.,2024-04-04,Croma,True,79
10fe3bcb-f10,Havells Smart LED WiFi,lighting,"Good brightness but color shift. It's okay, nothing special. Okay for the price point.",3,mixed,Ananya R.,2024-04-04,Flipkart,True,36
4e5b2de1-88f,Havells Adore LED 9W,lighting,Smart light works perfectly with the app. Much better than the Chinese alternatives. Color changing feature is amazing.,3,positive,Divya N.,2024-04-05,Havells.com,True,0
d1dc2656-434,Havells Leganza 4B,fans,"The fan looks good and air delivery is decent, but the noise at high speed is a problem. Acceptable performance for daily use.",2,mixed,Pooja B.,2024-04-05,Havells.com,True,0
5bcf0ef9-2aa,Havells Bello 25L,water_heaters,Quick heating and energy efficient. Very happy with this purchase. The temperature control knob works perfectly. Good build quality.,5,positive,Divya N.,2024-04-05,Amazon.in,True,124
bcdec166-ce4,Havells Freshia AP-46,air_purifiers,Decent product but filter life is less than claimed. Expected more from Havells at this price point. Running cost is high.,1,mixed,Seema Q.,2024-04-05,Havells.com,True,38
dae35c82-1a8,Havells Marathon 750W,mixer_grinders,Motor burned out after 1 year. Technician never showed up despite 3 complaints. Expected better from a brand like Havells.,1,negative,Tushar V.,2024-04-05,Flipkart,True,103
1dadb959-457,Havells PowerGrind 1000W,mixer_grinders,Jar cracked while grinding. Customer care is useless. Very poor quality material used. Dangerous product.,1,negative,Arun H.,2024-04-05,Amazon.in,True,2
16842580-3e4,Havells Stealth Air BLDC,fans,Using this Havells Stealth Air BLDC for 1 year now. Very satisfied with the performance. My neighbor also bought one after seeing mine. The BLDC motor saves a lot on electricity.,5,positive,Shweta B.,2024-04-05,Amazon.in,True,17
5b4f27d3-b5f,Havells Monza EC 15L,water_heaters,Geyser stopped heating after 8 months. Misleading product description on website. Thermostat failure according to service center.,1,negative,Tushar V.,2024-04-05,Croma,True,0
e94d4106-714,Havells Stealth Air BLDC,fans,Air flow is good but makes noise at speed 4 and 5. Acceptable performance for daily use. Average experience overall.,3,mixed,Vikram P.,2024-04-05,Havells.com,True,83
f18efa69-79b,Havells Studio AP-22,air_purifiers,Excellent air purifier! Air quality improved significantly. My family loves it. The PM2.5 display is very useful.,4,positive,Bhavna D.,2024-04-05,Croma,True,0
14b926c9-799,Havells Stealth Air BLDC,fans,"Using this Havells Stealth Air BLDC for 8 months now. Very satisfied with the performance. Even after months, performance hasn't degraded. The BLDC motor saves a lot on electricity.",5,positive,Pallavi T.,2024-04-05,Flipkart,True,0
8a091a39-f9f,Havells Carlo 5L,water_heaters,Works well in summer but struggles in winter. Not the best but not the worst either. Expected more from Havells brand.,3,mixed,Harsh L.,2024-04-06,Amazon.in,True,67
e74d8ea6-914,Havells Lumeno LED 15W,lighting,Bright and energy efficient LED. Will buy more Havells products. Been using for 1.5 years with no issues.,5,positive,Ajay G.,2024-04-06,Amazon.in,True,0
77a094a2-129,Havells PowerGrind 1000W,mixer_grinders,Motor burned out after 2 weeks. This is clearly a manufacturing defect. Expected better from a brand like Havells.,1,negative,Deepak G.,2024-04-06,Amazon.in,False,0
22ce5dc0-814,Havells LED Panel 18W,lighting,Installed 10 of these in my home. Build quality is premium. Consistent brightness and great build quality.,5,positive,Kavita J.,2024-04-06,Reliance Digital,True,43
d9324be2-7c5,Havells Ventil Air DX,fans,Best ceiling fan I've used. The remote control makes it stand out. Good value for money. Recommended for anyone looking for a quality fan.,5,positive,Tushar V.,2024-04-06,Havells.com,True,59
90c092bc-7f0,Havells Instanio 3L,water_heaters,Water not heating properly. Takes 30+ minutes for lukewarm water. Complete waste of money. Defective heating element perhaps.,2,negative,Ananya R.,2024-04-06,Flipkart,False,68
4d15139e-d17,Havells Sprint 400mm,fans,PCB board failed after 6 months. Raised complaint on Havells app but no response. Havells service center asking for Rs 1500 for replacement even under warranty.,1,negative,Vikram P.,2024-04-06,Havells.com,True,0
3b15c1e0-329,Havells Nicola,fans,Best ceiling fan I've used. The motor quality makes it stand out. Build quality is premium. Recommended for anyone looking for a quality fan.,4,positive,Karthik S.,2024-04-07,Reliance Digital,True,0
a08ffdd1-de8,Havells Quatro 15L,water_heaters,Havells geyser performing well for 8 months. Will buy more Havells products. Hot water in 10 minutes even in peak winter.,4,positive,Rina Q.,2024-04-07,Havells.com,False,0
526cb166-4b1,Havells Quatro 15L,water_heaters,Havells geyser performing well for 1 month. The warranty gives peace of mind. Hot water in 10 minutes even in peak winter.,4,positive,Dhruv E.,2024-04-08,Reliance Digital,True,0
66906c26-49e,Havells Capture 500W,mixer_grinders,Motor burned out after 2 weeks. I've used other Havells products which were much better. Expected better from a brand like Havells.,3,negative,Rajesh V.,2024-04-08,Havells.com,True,86
2afa17c4-263,Havells Sprint 400mm,fans,"The fan looks good and air delivery is decent, but the slow speed is a problem. Overall a decent product.",3,mixed,Shruti R.,2024-04-08,Flipkart,True,75
9b7ef539-f28,Havells Smart LED WiFi,lighting,Energy saving is real but the energy saving could be better. Works for basic needs. Decent product overall.,2,mixed,Kamini F.,2024-04-08,Havells.com,True,100
53b8b4b0-367,Havells Momenta 750W,mixer_grinders,Havells quality at its best. The jars are sturdy and jar quality works great. Sturdy construction.,5,positive,Rahul S.,2024-04-08,Havells.com,True,0
2ae77b76-846,Havells Freshia AP-46,air_purifiers,Purification is okay but weak airflow. Good for the price but not premium. Good for smaller rooms only.,2,mixed,Sunita W.,2024-04-08,Flipkart,True,121
be2b55ff-d31,Havells Magnatron 15L,water_heaters,Leaking from the bottom. Raised complaint on Havells app but no response. Warranty claim rejected saying it's installation issue. Very disappointed.,4,negative,Pankaj H.,2024-04-09,Amazon.in,True,0
1e09b5c9-bd5,Havells PowerGrind 1000W,mixer_grinders,Works fine for daily use but coupler breaking. Not the best but not the worst either. Average mixer for the price.,3,mixed,Rahul S.,2024-04-09,Havells.com,True,96
4c2af2a4-529,Havells Glow LED 12W,lighting,Bright and energy efficient LED. Energy savings are noticeable on the electricity bill. Been using for 2 weeks with no issues.,4,positive,Shweta B.,2024-04-09,Reliance Digital,True,5
51c0aec4-e5b,Havells Studio AP-22,air_purifiers,PM2.5 readings dropped from 200+ to below 30. Good value for money. Worth the investment for health.,5,positive,Suresh L.,2024-04-09,Amazon.in,True,1
46972468-547,Havells Bello 25L,water_heaters,"Works well in summer but struggles in winter. It's okay, nothing special. Expected more from Havells brand.",3,mixed,Divya N.,2024-04-10,Amazon.in,True,29
d63dec8f-efd,Havells Capture 500W,mixer_grinders,Overheats after 5 minutes of use. Havells quality has gone down. The safety feature cuts off motor too frequently.,1,negative,Harsh L.,2024-04-10,Amazon.in,True,0
3b93d7d5-5d6,Havells SS-390 Metallic,fans,Premium quality fan from Havells. Build quality is premium. Energy efficient and stylish design. Goes well with my room decor.,5,positive,Sanjay U.,2024-04-10,Amazon.in,True,45
4323f76c-473,Havells Studio AP-22,air_purifiers,Decent product but filter life is less than claimed. Good for the price but not premium. Running cost is high.,1,mixed,Pooja B.,2024-04-10,Flipkart,True,0
f16ccf8c-7de,Havells Sprint 400mm,fans,Premium quality fan from Havells. Energy savings are noticeable on the electricity bill. Energy efficient and stylish design. Goes well with my room decor.,5,positive,Archana X.,2024-04-10,Flipkart,True,0
1b1e9ea3-f0b,Havells Quatro 15L,water_heaters,Decent geyser but the energy rating needs improvement. Expected more from Havells at this price point. Okay product overall.,4,mixed,Archana X.,2024-04-10,Reliance Digital,True,52
9adf7fd8-f55,Havells Monza EC 15L,water_heaters,Geyser stopped heating after 8 months. Filed a complaint with consumer court. Thermostat failure according to service center.,1,negative,Tushar V.,2024-04-10,Reliance Digital,False,101
95b40d68-3da,Havells Carnival,fans,Good fan for the price but slow speed. Has both pros and cons. Would have been 5 stars otherwise.,2,mixed,Seema Q.,2024-04-11,Amazon.in,True,64
49eca723-153,Havells Momenta 750W,mixer_grinders,Love the look and performance. The packaging was excellent. Easy to clean and the locking mechanism is solid.,5,positive,Ritu O.,2024-04-11,Croma,False,12
e045c505-345,Havells NXT LED Batten 20W,lighting,Good brightness but WiFi drops. Not the best but not the worst either. Okay for the price point.,4,mixed,Sanjay U.,2024-04-11,Havells.com,False,78
7e76de8c-756,Havells Puro Plus 25L,water_heaters,Leaking from the bottom. Going to switch to another brand now. Warranty claim rejected saying it's installation issue. Very disappointed.,2,negative,Vikram P.,2024-04-11,Amazon.in,True,0
9be2e99a-662,Havells LED Panel 18W,lighting,Smart light works perfectly with the app. Very happy with this purchase. Color changing feature is amazing.,5,positive,Venkat A.,2024-04-11,Havells.com,False,12
9519b75d-434,Havells Festiva,fans,Air flow is good but makes noise at speed 4 and 5. Works for basic needs. Average experience overall.,3,mixed,Rajesh V.,2024-04-12,Reliance Digital,True,0
612bece6-56f,Havells Ventil Air DX,fans,Design is fantastic but the remote control could be better. Acceptable performance for daily use. Okay for the price range.,3,mixed,Arjun Y.,2024-04-12,Havells.com,True,20
81efacbe-870,Havells Festiva,fans,Bought the Havells Festiva 2 months ago. The air delivery is amazing and it runs perfectly. My family loves it. Worth every penny!,4,positive,Amit K.,2024-04-12,Reliance Digital,True,0
8341317e-4a9,Havells PowerGrind 1000W,mixer_grinders,Overheats after 5 minutes of use. No response from service center. The safety feature cuts off motor too frequently.,2,negative,Ritu O.,2024-04-12,Havells.com,True,0
35075e46-97f,Havells Carnival,fans,Disappointed with the Havells Carnival. The motor heating started within 2 weeks. Complete waste of money. Not expected from Havells.,3,negative,Lakshmi I.,2024-04-12,Reliance Digital,True,0
8832286d-0dc,Havells Carlo 5L,water_heaters,"Compact design, fits easily in bathroom. Installation was done within 2 days of purchase. Heating element quality is excellent. Very satisfied customer.",5,positive,Sunita W.,2024-04-12,Havells.com,True,36
ba3163b5-65c,Havells Freshia AP-46,air_purifiers,Fan stopped working after 2 weeks. Technician never showed up despite 3 complaints. Service not available in my city.,1,negative,Raghav C.,2024-04-13,Amazon.in,True,0
d3e4623d-acd,Havells Momenta 750W,mixer_grinders,Havells quality at its best. The jars are sturdy and motor power works great. Sturdy construction.,5,positive,Nisha F.,2024-04-14,Amazon.in,False,0
7351c996-656,Havells ES-40 Premium,fans,Using this Havells ES-40 Premium for 1.5 years now. Very satisfied with the performance. Build quality is premium. The BLDC motor saves a lot on electricity.,1,positive,Manoj Z.,2024-04-14,Flipkart,True,0
35d783eb-7eb,Havells Freshia AP-46,air_purifiers,Noticed significant improvement in allergies after using this. Sturdy construction. Real-time display is helpful.,2,positive,Seema Q.,2024-04-14,Amazon.in,True,123
2a0429e4-766,Havells Ventil Air DX,fans,Disappointed with the Havells Ventil Air DX. The slow speed started within 3 months. This is clearly a manufacturing defect. Not expected from Havells.,2,negative,Rajesh V.,2024-04-14,Reliance Digital,True,56
a072f1c0-124,Havells Carnival,fans,Wobbling issue from day one. Posted on consumer forum as well. The technician came but couldn't fix it. Still waiting for replacement.,1,negative,Pallavi T.,2024-04-14,Amazon.in,True,131
16698cb2-922,Havells Momenta 750W,mixer_grinders,Powerful mixer grinder! Grinds everything to fine paste. Works as advertised. The safety lock is excellent.,4,positive,Sanjay U.,2024-04-14,Reliance Digital,True,0
ff006c91-5fc,Havells NXT LED Batten 20W,lighting,Good brightness but color shift. Acceptable performance for daily use. Okay for the price point.,4,mixed,Shweta B.,2024-04-14,Reliance Digital,True,47
affd10af-8fc,Havells SS-390 Metallic,fans,Fan makes too much clicking sound. Called customer care but no proper response. Regret not buying the Crompton/Bajaj alternative. Very frustrated.,1,negative,Sunita W.,2024-04-15,Croma,True,49
6ed2dcea-80c,Havells Glow LED 12W,lighting,Bright and energy efficient LED. Recommend to everyone. Been using for 1 month with no issues.,2,positive,Tanvi I.,2024-04-15,Amazon.in,True,0
bcb538a1-57e,Havells Momenta 750W,mixer_grinders,Makes perfect dosa batter and chutney. My family loves it. The 750W motor handles everything easily.,5,positive,Geeta O.,2024-04-15,Croma,True,87
